NAME,SAEPOVRTALL_RATE,Location,Latitude,Longitude
Cache County,16.7,"41.756003,-111.761466",41.756003,-111.761466
Carbon County,14.8,"39.647981,-110.616892",39.647981,-110.616892
Daggett County,7.8,"40.905385,-109.521106",40.905385,-109.521106
Davis County,8.3,"40.962885,-112.09533",40.962885,-112.09533
Duchesne County,12,"40.217245,-110.521546",40.217245,-110.521546
Emery County,12.6,"39.073839,-110.712246",39.073839,-110.712246
Garfield County,14.6,"37.840034,-111.284503",37.840034,-111.284503
Grand County,15.5,"39.008629,-109.561334",39.008629,-109.561334
Iron County,21.1,"37.785472,-113.191802",37.785472,-113.191802
Juab County,13.2,"39.71081,-112.715212",39.71081,-112.715212
Kane County,11.9,"37.293251,-112.429146",37.293251,-112.429146
Millard County,17.2,"39.061174,-113.191802",39.061174,-113.191802
Morgan County,5.9,"41.057618,-111.618376",41.057618,-111.618376
Piute County,21.1,"38.399741,-112.143022",38.399741,-112.143022
Rich County,11.5,"41.562971,-111.189115",41.562971,-111.189115
Salt Lake County,14.5,"40.644188,-111.952249",40.644188,-111.952249
San Juan County,29.9,"37.463416,-109.759167",37.463416,-109.759167
Sanpete County,17.8,"39.309009,-111.570679",39.309009,-111.570679
Sevier County,15.2,"38.733352,-111.666072",38.733352,-111.666072
Summit County,7.7,"40.829757,-110.998352",40.829757,-110.998352
Tooele County,9.6,"40.507092,-113.001199",40.507092,-113.001199
Uintah County,11.7,"40.10695,-109.378321",40.10695,-109.378321
Utah County,14.3,"40.096629,-111.570679",40.096629,-111.570679
Wasatch County,8.8,"40.362942,-110.998352",40.362942,-110.998352
Washington County,15.7,"37.322488,-113.47761",37.322488,-113.47761
Wayne County,16.4,"38.333702,-110.807608",38.333702,-110.807608
Weber County,13.2,"41.260264,-111.952249",41.260264,-111.952249
Addison County,11.1,"44.119729,-73.164338",44.119729,-73.164338
Bennington County,14.5,"43.027875,-73.13496",43.027875,-73.13496
Caledonia County,14,"44.55051,-72.048191",44.55051,-72.048191
Chittenden County,10.5,"44.395929,-72.996243",44.395929,-72.996243
Essex County,16.7,"44.768263,-71.743615",44.768263,-71.743615
Franklin County,11.5,"44.842922,-72.934044",44.842922,-72.934044
Grand Isle County,10.5,"44.859593,-73.29573",44.859593,-73.29573
Lamoille County,13.6,"44.643342,-72.631403",44.643342,-72.631403
Orange County,11.5,"44.001419,-72.400371",44.001419,-72.400371
Orleans County,18.4,"44.890551,-72.260347",44.890551,-72.260347
Rutland County,12.9,"43.644868,-72.993297",43.644868,-72.993297
Washington County,8.7,"44.198666,-72.697253",44.198666,-72.697253
Windham County,10.8,"43.015133,-72.80428",43.015133,-72.80428
Windsor County,12.4,"43.436924,-72.615117",43.436924,-72.615117
Accomack County,19.3,"37.706332,-75.806908",37.706332,-75.806908
Albemarle County,9.7,"38.056709,-78.6115",38.056709,-78.6115
Alexandria city,8.1,"38.804836,-77.046921",38.804836,-77.046921
Alleghany County,13.5,"37.853198,-80.053492",37.853198,-80.053492
Amelia County,11.9,"37.321271,-77.973865",37.321271,-77.973865
Amherst County,13.4,"37.558829,-79.10969",37.558829,-79.10969
Appomattox County,14.8,"37.402489,-78.792953",37.402489,-78.792953
Arlington County,7.4,"38.881621,-77.090981",38.881621,-77.090981
Augusta County,10,"38.200456,-79.245115",38.200456,-79.245115
Bath County,10.8,"38.111733,-79.650211",38.111733,-79.650211
Bedford city,19.7,"37.334308,-79.523088",37.334308,-79.523088
Bedford County,9.2,"37.253879,-79.470389",37.253879,-79.470389
Bland County,14.4,"37.092499,-81.119608",37.092499,-81.119608
Botetourt County,7.5,"37.577461,-79.784842",37.577461,-79.784842
Bristol city,25.8,"36.595141,-82.188809",36.595141,-82.188809
Brunswick County,25.6,"36.757059,-77.836728",36.757059,-77.836728
Buchanan County,24.3,"37.240313,-81.997111",37.240313,-81.997111
Buckingham County,21.3,"37.507008,-78.566085",37.507008,-78.566085
Buena Vista city,15.1,"37.7343,-79.353924",37.7343,-79.353924
Campbell County,15.2,"37.221014,-79.10969",37.221014,-79.10969
Caroline County,12.2,"38.044556,-77.286488",38.044556,-77.286488
Carroll County,19.9,"36.67787,-80.721442",36.67787,-80.721442
Charles City County,11.7,"37.401822,-77.148516",37.401822,-77.148516
Charlotte County,20.9,"37.046741,-78.6115",37.046741,-78.6115
Charlottesville city,23,"38.029306,-78.476678",38.029306,-78.476678
Chesapeake city,9.3,"39.530946,-75.807437",39.530946,-75.807437
Chesterfield County,7.2,"37.367322,-77.607786",37.367322,-77.607786
Clarke County,8.2,"39.151658,-77.973865",39.151658,-77.973865
Colonial Heights city,9.7,"37.244039,-77.410261",37.244039,-77.410261
Covington city,16.3,"37.793459,-79.993946",37.793459,-79.993946
Craig County,12.2,"37.44659,-80.232131",37.44659,-80.232131
Culpeper County,11.7,"38.491821,-77.973865",38.491821,-77.973865
Cumberland County,17.9,"37.517539,-78.247615",37.517539,-78.247615
Danville city,26.5,"36.585972,-79.395023",36.585972,-79.395023
Dickenson County,21.8,"37.092947,-82.345189",37.092947,-82.345189
Dinwiddie County,13.3,"37.076904,-77.653613",37.076904,-77.653613
Emporia city,22.8,"36.685983,-77.542481",36.685983,-77.542481
Essex County,14.9,"37.967168,-76.964306",37.967168,-76.964306
Fairfax city,7.3,"38.846224,-77.306373",38.846224,-77.306373
Fairfax County,6.8,"38.908547,-77.240515",38.908547,-77.240515
Falls Church city,2.9,"38.882334,-77.171091",38.882334,-77.171091
Fauquier County,6.3,"38.720879,-77.790978",38.720879,-77.790978
Floyd County,13.5,"36.944631,-80.321311",36.944631,-80.321311
Fluvanna County,7.6,"37.853286,-78.247615",37.853286,-78.247615
Franklin city,21.8,"36.677651,-76.922461",36.677651,-76.922461
Franklin County,13.1,"36.945882,-79.829674",36.945882,-79.829674
Frederick County,8.9,"39.209644,-78.260102",39.209644,-78.260102
Fredericksburg city,15.9,"38.303184,-77.46054",38.303184,-77.46054
Galax city,22.9,"36.661239,-80.923967",36.661239,-80.923967
Giles County,12.6,"37.313289,-80.677079",37.313289,-80.677079
Gloucester County,10.2,"37.412828,-76.502574",37.412828,-76.502574
Goochland County,8.1,"37.7416,-77.973865",37.7416,-77.973865
Grayson County,18.6,"36.67212,-81.207816",36.67212,-81.207816
Greene County,9.2,"38.312036,-78.452459",38.312036,-78.452459
Greensville County,24.7,"36.605689,-77.607786",36.605689,-77.607786
Halifax County,19.3,"36.694505,-78.928824",36.694505,-78.928824
Hampton city,15.3,"37.029869,-76.345222",37.029869,-76.345222
Hanover County,6.1,"37.777207,-77.516079",37.777207,-77.516079
Harrisonburg city,27,"38.449569,-78.868916",38.449569,-78.868916
Henrico County,10.8,"37.505933,-77.332443",37.505933,-77.332443
Henry County,20.5,"36.658887,-79.964034",36.658887,-79.964034
Highland County,13.8,"38.399974,-79.605288",38.399974,-79.605288
Hopewell city,18.3,"37.304315,-77.2872",37.304315,-77.2872
Isle of Wight County,11.2,"36.928892,-76.68747",36.928892,-76.68747
James City County,7.4,"37.300213,-76.802893",37.300213,-76.802893
King and Queen County,13.2,"37.729857,-76.895155",37.729857,-76.895155
King George County,6.9,"38.237286,-77.148516",38.237286,-77.148516
King William County,8.7,"37.737212,-77.148516",37.737212,-77.148516
Lancaster County,15.7,"37.747595,-76.502574",37.747595,-76.502574
Lee County,27.6,"36.707593,-83.036138",36.707593,-83.036138
Lexington city,22.8,"37.784021,-79.442816",37.784021,-79.442816
Loudoun County,4,"39.076767,-77.653613",39.076767,-77.653613
Louisa County,10.8,"37.992591,-77.973865",37.992591,-77.973865
Lunenburg County,22.6,"36.926143,-78.247615",36.926143,-78.247615
Lynchburg city,22.1,"37.413754,-79.142246",37.413754,-79.142246
Madison County,11.9,"38.436934,-78.247615",38.436934,-78.247615
Manassas city,10.3,"38.750949,-77.475267",38.750949,-77.475267
Manassas Park city,8,"38.784004,-77.469711",38.784004,-77.469711
Martinsville city,24.5,"36.691526,-79.872539",36.691526,-79.872539
Mathews County,10,"37.39123,-76.317414",37.39123,-76.317414
Mecklenburg County,19,"36.642172,-78.384223",36.642172,-78.384223
Middlesex County,12.8,"37.604011,-76.525701",37.604011,-76.525701
Montgomery County,22.5,"37.20703,-80.410396",37.20703,-80.410396
Nelson County,13.6,"37.74786,-78.883555",37.74786,-78.883555
New Kent County,6.9,"37.465376,-76.964306",37.465376,-76.964306
Newport News city,15.5,"37.087082,-76.473012",37.087082,-76.473012
Norfolk city,20.3,"36.850769,-76.285873",36.850769,-76.285873
Northampton County,22.7,"37.226762,-75.992765",37.226762,-75.992765
Northumberland County,13.8,"37.903573,-76.410027",37.903573,-76.410027
Norton city,20.5,"36.933433,-82.629046",36.933433,-82.629046
Nottoway County,22.1,"37.114849,-78.019539",37.114849,-78.019539
Orange County,11.9,"38.242667,-77.973865",38.242667,-77.973865
Page County,17.1,"38.630133,-78.52065",38.630133,-78.52065
Patrick County,18,"36.688625,-80.321311",36.688625,-80.321311
Petersburg city,24.3,"37.227928,-77.401927",37.227928,-77.401927
Pittsylvania County,14.7,"36.744019,-79.470389",36.744019,-79.470389
Poquoson city,5.2,"37.122366,-76.345777",37.122366,-76.345777
Portsmouth city,18,"36.835426,-76.298274",36.835426,-76.298274
Powhatan County,7.4,"37.564321,-77.88246",37.564321,-77.88246
Prince Edward County,25,"37.198289,-78.429719",37.198289,-78.429719
Prince George County,10.7,"37.159305,-77.240515",37.159305,-77.240515
Prince William County,6.9,"38.783894,-77.607786",38.783894,-77.607786
Pulaski County,16.5,"37.058399,-80.677079",37.058399,-80.677079
Radford city,26.8,"37.131792,-80.576448",37.131792,-80.576448
Rappahannock County,10,"38.676233,-78.156443",38.676233,-78.156443
Richmond city,26.4,"37.540725,-77.436048",37.540725,-77.436048
Richmond County,20.4,"37.917561,-76.710563",37.917561,-76.710563
Roanoke city,19.5,"37.27097,-79.941427",37.27097,-79.941427
Roanoke County,8,"37.27097,-79.941427",37.27097,-79.941427
Rockbridge County,12.9,"37.806221,-79.515377",37.806221,-79.515377
Rockingham County,9.6,"38.582592,-78.883555",38.582592,-78.883555
Russell County,23.5,"36.990439,-82.08429",36.990439,-82.08429
Salem city,11.1,"37.293468,-80.054763",37.293468,-80.054763
Scott County,18.7,"36.681579,-82.605118",36.681579,-82.605118
Shenandoah County,13.4,"38.841378,-78.566085",38.841378,-78.566085
Smyth County,19.4,"36.868792,-81.559643",36.868792,-81.559643
Southampton County,16,"36.678851,-77.10249",36.678851,-77.10249
Spotsylvania County,7.6,"38.204165,-77.607786",38.204165,-77.607786
Stafford County,6.3,"38.433457,-77.424297",38.433457,-77.424297
Staunton city,16,"38.149576,-79.071696",38.149576,-79.071696
Suffolk city,12.2,"36.728205,-76.583562",36.728205,-76.583562
Surry County,12.8,"37.118552,-76.872096",37.118552,-76.872096
Sussex County,20.7,"36.905817,-77.240515",36.905817,-77.240515
Tazewell County,17.6,"37.124747,-81.559643",37.124747,-81.559643
Virginia Beach city,8.9,"36.852926,-75.977985",36.852926,-75.977985
Warren County,10.4,"38.933175,-78.247615",38.933175,-78.247615
Washington County,12.8,"36.767835,-81.953482",36.767835,-81.953482
Waynesboro city,18,"38.068469,-78.889468",38.068469,-78.889468
Westmoreland County,17.3,"38.112732,-76.779817",38.112732,-76.779817
Williamsburg city,19.1,"37.270702,-76.707457",37.270702,-76.707457
Winchester city,17.8,"39.18566,-78.163334",39.18566,-78.163334
Wise County,22.8,"37.024088,-82.605118",37.024088,-82.605118
Wythe County,14.3,"36.948441,-81.084848",36.948441,-81.084848
York County,5.4,"37.210393,-76.38688",37.210393,-76.38688
Adams County,20,"46.927224,-118.51098",46.927224,-118.51098
Asotin County,17.2,"46.146012,-117.208521",46.146012,-117.208521
Benton County,11.7,"46.316636,-119.502158",46.316636,-119.502158
Chelan County,15.9,"47.944533,-120.674907",47.944533,-120.674907
Clallam County,13.2,"48.040512,-124.016766",48.040512,-124.016766
Clark County,13.7,"45.746647,-122.519438",45.746647,-122.519438
Columbia County,14.9,"46.277514,-117.814262",46.277514,-117.814262
Cowlitz County,19.5,"46.174647,-122.77469",46.174647,-122.77469
Douglas County,17.4,"47.779062,-119.747461",47.779062,-119.747461
Ferry County,21.6,"48.471838,-118.497407",48.471838,-118.497407
Franklin County,24.2,"46.493736,-118.867238",46.493736,-118.867238
Garfield County,13.2,"46.518563,-117.527661",46.518563,-117.527661
Grant County,20.3,"47.198115,-119.373246",47.198115,-119.373246
Grays Harbor County,21.1,"46.995353,-123.701247",46.995353,-123.701247
Island County,10.1,"48.19765,-122.579457",48.19765,-122.579457
Jefferson County,13.6,"47.742454,-123.304006",47.742454,-123.304006
King County,12.1,"47.548034,-121.983603",47.548034,-121.983603
Kitsap County,11,"47.647661,-122.641258",47.647661,-122.641258
Kittitas County,25.5,"47.174955,-120.931941",47.174955,-120.931941
Klickitat County,15.9,"45.888824,-120.971103",45.888824,-120.971103
Lewis County,14.9,"46.619546,-122.455464",46.619546,-122.455464
Lincoln County,12.5,"47.532053,-118.470119",47.532053,-118.470119
Mason County,14.8,"47.425115,-123.195138",47.425115,-123.195138
Okanogan County,21.7,"48.589683,-119.652214",48.589683,-119.652214
Pacific County,18.2,"46.518082,-123.826451",46.518082,-123.826451
Pend Oreille County,19.8,"48.435906,-117.317338",48.435906,-117.317338
Pierce County,12.7,"47.067588,-122.129527",47.067588,-122.129527
San Juan County,11.9,"48.611804,-122.960262",48.611804,-122.960262
Skagit County,15,"48.424196,-121.711436",48.424196,-121.711436
Skamania County,14.9,"45.942852,-121.896226",45.942852,-121.896226
Snohomish County,11,"48.032998,-121.833947",48.032998,-121.833947
Spokane County,15.2,"47.658693,-117.422548",47.658693,-117.422548
Stevens County,20.3,"48.455825,-117.905991",48.455825,-117.905991
Thurston County,12.8,"46.864575,-122.769599",46.864575,-122.769599
Wahkiakum County,14.3,"46.325946,-123.494559",46.325946,-123.494559
Walla Walla County,17.3,"46.236984,-118.585477",46.236984,-118.585477
Whatcom County,15.6,"48.878717,-121.971866",48.878717,-121.971866
Whitman County,31.8,"46.83634,-117.588729",46.83634,-117.588729
Yakima County,23,"46.543606,-120.755829",46.543606,-120.755829
Barbour County,22.8,"39.139869,-80.008775",39.139869,-80.008775
Berkeley County,14.8,"39.48856,-78.065193",39.48856,-78.065193
Boone County,19.6,"37.983861,-81.734942",37.983861,-81.734942
Braxton County,22.2,"38.702337,-80.721442",38.702337,-80.721442
Brooke County,15,"40.269776,-80.566066",40.269776,-80.566066
Cabell County,22.3,"38.439193,-82.25833",38.439193,-82.25833
Calhoun County,25.8,"38.857973,-81.119608",38.857973,-81.119608
Clay County,29.2,"38.441772,-81.119608",38.441772,-81.119608
Doddridge County,19.5,"39.236779,-80.677079",39.236779,-80.677079
Fayette County,21.8,"38.061591,-81.075466",38.061591,-81.075466
Gilmer County,28.2,"38.920331,-80.854385",38.920331,-80.854385
Grant County,17.6,"39.104208,-79.154853",39.104208,-79.154853
Greenbrier County,17.9,"38.019848,-80.543845",38.019848,-80.543845
Hampshire County,21.3,"39.334902,-78.566085",39.334902,-78.566085
Hancock County,16.6,"40.512356,-80.566066",40.512356,-80.566066
Hardy County,16.2,"39.041612,-78.928824",39.041612,-78.928824
Harrison County,17.4,"39.334813,-80.365865",39.334813,-80.365865
Jackson County,17.8,"38.813994,-81.647344",38.813994,-81.647344
Jefferson County,11.4,"39.305984,-77.88246",39.305984,-77.88246
Kanawha County,17.2,"38.255691,-81.427898",38.255691,-81.427898
Lewis County,19.8,"39.019617,-80.543845",39.019617,-80.543845
Lincoln County,27.1,"38.176101,-82.08429",38.176101,-82.08429
Logan County,21.4,"37.788302,-81.953482",37.788302,-81.953482
Marion County,16.3,"39.528863,-80.232131",39.528863,-80.232131
Marshall County,15.6,"39.892682,-80.677079",39.892682,-80.677079
Mason County,19.5,"38.755369,-81.997111",38.755369,-81.997111
McDowell County,34.2,"37.386047,-81.647344",37.386047,-81.647344
Mercer County,21.5,"37.432264,-81.119608",37.432264,-81.119608
Mineral County,17.2,"39.406899,-78.883555",39.406899,-78.883555
Mingo County,26,"37.76078,-82.171363",37.76078,-82.171363
Monongalia County,19,"39.669585,-79.964034",39.669585,-79.964034
Monroe County,17.6,"37.560196,-80.58828",37.560196,-80.58828
Morgan County,14.1,"39.507336,-78.247615",39.507336,-78.247615
Nicholas County,21.3,"38.330771,-80.76578",38.330771,-80.76578
Ohio County,16.6,"40.111131,-80.610489",40.111131,-80.610489
Pendleton County,18.1,"38.745177,-79.290213",38.745177,-79.290213
Pleasants County,15.7,"39.376171,-81.141669",39.376171,-81.141669
Pocahontas County,18.7,"38.310171,-80.008775",38.310171,-80.008775
Preston County,16.8,"39.437214,-79.650211",39.437214,-79.650211
Putnam County,11.5,"38.499194,-81.909826",38.499194,-81.909826
Raleigh County,17,"37.73816,-81.251883",37.73816,-81.251883
Randolph County,20.1,"38.809255,-80.008775",38.809255,-80.008775
Ritchie County,19.5,"39.18223,-81.031299",39.18223,-81.031299
Roane County,23.6,"38.756488,-81.427898",38.756488,-81.427898
Summers County,24.4,"37.581206,-80.854385",37.581206,-80.854385
Taylor County,17.6,"39.341764,-79.964034",39.341764,-79.964034
Tucker County,17.2,"39.108381,-79.650211",39.108381,-79.650211
Tyler County,20.3,"39.497703,-80.854385",39.497703,-80.854385
Upshur County,20,"38.86968,-80.232131",38.86968,-80.232131
Wayne County,20.8,"38.15985,-82.475276",38.15985,-82.475276
Webster County,26.8,"38.507038,-80.365865",38.507038,-80.365865
Wetzel County,17.9,"39.565598,-80.677079",39.565598,-80.677079
Wirt County,19.9,"39.043609,-81.383933",39.043609,-81.383933
Wood County,18,"39.215435,-81.471839",39.215435,-81.471839
Wyoming County,25.6,"37.633947,-81.559643",37.633947,-81.559643
